,body,name,location
0,tibia_l,GasLat_at_shank_l,[-0.00514289264352279 -0.06722884949322062  0.010964546079346  ]
1,tibia_l,GasMed_at_shank_l,[-0.00514289264352279 -0.06722884949322062  0.010964546079346  ]
2,tibia_l,GR_at_condyles_l,[ 0.00020920741203456 -0.01846583876757035  0.00462866573573066]
3,tibia_l,SM_at_condyles_l,[ 0.00212174903748282 -0.01839327855640997  0.00472572029683647]
4,tibia_l,ST_at_condyles_l,[ 0.00116270411665392 -0.01886386649390619  0.00464800344115155]
5,tibia_l,BF_at_gastroc_l,[-0.05345474160782226 -0.05706779319917481  0.00227733031412672]
