,body,name,location
0,patella_l,patella_lat_l,[-0.0002620823493093   0.03275496216028529 -0.02535594181467435]
1,patella_l,patella_med_l,[-0.00053789563335983  0.03357980880999997  0.02892891845113984]
2,patella_l,patella_l_anter,[0.01121112472247807 0.02992845823265316 0.00269878487012518]
3,patella_l,patella_sup_l,[-0.00236339267776356  0.04847372895954294  0.00112600496289145]
4,patella_l,patella_l,[0. 0. 0.]
