name,r,a,s
Gastroc_at_condyles_r,83.98367386127809,-15.747620987449721,307.65916442300863
KnExt_at_fem_r,85.99875496190772,-17.66673370036097,314.7983384431026
AB_at_femshaft_r,101.959533053912,-19.437820846377942,584.1497470728712
AL_at_femshaft_r,91.42384565949841,-0.8910813432671998,470.9577028243698
AMprox_at_femshaft_r,108.28411505477534,-29.95157862544783,623.6411180427164
AMmid_at_femshaft_r,96.18344378545805,-10.081687861551409,537.9755156146736
AMdist_at_femshaft_r,87.5252586340978,0.8790284196446871,443.8476251452916
AMisch_at_condyles_r,80.81380026661144,-43.805447081065935,342.32887735428295
PECT_at_femshaft_r,111.68678076919937,-28.59506692531478,612.5455849063536
